0	می‌اندیشم	اندیش|می|می|می|می	اندیش|می|می|می|می	می+اندیش+م|می+اند+ی+ش+م|می+اند+ی+ش+م|می+اند+ی+ش+م|می+اند+ی+ش+م	V|N1+V+Y+N+N|N1+V+Y+N+V|N1+V+Y+N+N|N1+V+Y+N+V	اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + ضمیر ملکی اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + فعل اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + ضمیر ملکی اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + فعل اول شخص مفرد
7	ایشان	ایشان	ایشان	ایشان	N5	ضمیر فاعلی
8	را	را	را	را	Po	حرف اضافه پسین
9	بنواخت	نواخت	نواخت	ب+نواخت	V	سوم شخص مفرد
10	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
11	گفت	گفت|گفت	گفت|گفت	گفت|گفت	V|N1	سوم شخص مفرد|اسم
12	«	«	«	«	Si	
13	مرا	مرا	مرا	مرا	N5	ضمیر فاعلی
14	فراموش	فراموش|موش	فراموش|موش	فراموش|فرا+موش	N1|O+N1	اسم|فرا + اسم
15	مکنید	مکنید	مکنید	مکنید	N
16	.	.	.	.	Si	
17	»	»	»	»	Si	
18	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
19	بازگشتند	بازگشت|بازگشت	بازگشت|بازگشت	بازگشت+ند|بازگشت+ند	V|N1+V	سوم شخص جمع|اسم + فعل سوم شخص جمع
20	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
21	آنچه	آنچه	آنچه	آنچه	N1	اسم
22	رفته‌بود	رفت|رفت	رفت|رفت	رفت+ه+بود|رفت+ه+بود	V|V	سوم شخص مفرد|سوم شخص مفرد
23	با	با	با	با	Pr	حرف اضافه
24	حاجب	حاجب	حاجب	حاجب	N1	اسم
25	بزرگ	بزرگ	بزرگ	بزرگ	A0	صفت
26	علی	علی|علی	علی|علی	علی|علی	N3|A0	اسم خاص اشخاص|صفت
27	گفتند	گفت|گفت	گفت|گفت	گفت+ند|گفت+ند	V|N1+V	سوم شخص جمع|اسم + فعل سوم شخص جمع
28	.	.	.	.	Si	

0	،	،	،	،	Si	
1	ای	ای|ای|ای	ای|ای|ای	ای|ای|ای	Intj|Ab|Ab	صوت|اختصارات|اختصارات
2	که	که|که|که|که	که|که|که|که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم
3	مرا	مرا	مرا	مرا	N5	ضمیر فاعلی
4	مایه‌ی	مایه	مایه	مایه+ی	N1+Y	اسم + ی
5	حظی	حظ	حظ	حظ+ی	N1+Y	اسم + ی
6	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
7	سروری	سروری|سرور|سرور|سر	سروری|سرور|سرور|سر	سروری|سرور+ی|سرور+ی|سر+ور+ی	N1|N1+Y|N1+Y|V1+O+Y	اسم|اسم + ی|اسم + ی|بن مضارع + ور + ی
8	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
9	زهر	زهر	زهر	زهر	N1	اسم
10	عیب	عیب	عیب	عیب	N1	اسم
11	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
12	دوری	دوری|دوری|دور|دور	دوری|دوری|دور|دور	دوری|دوری|دور+ی|دور+ی	N1|N1|A0+Y|N1+Y	اسم|اسم|صفت + ی|اسم + ی
13	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
14	چو	چو	چو	چو	N1	اسم
15	یکپارچه	یکپارچه	یکپارچه	یکپارچه	A0	صفت
16	نوری	نوری|نور	نوری|نور	نوری|نور+ی	A0|N1+Y	صفت|اسم + ی
17	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
18	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
19	دل	دل	دل	دل	N1	اسم
20	همچو	همچو|چو	همچو|چو	همچو|هم+چو	A0|O+N1	صفت|هم + اسم
21	بلوری	بلوری|بلور|لور	بلوری|بلور|لور	بلوری|بلور+ی|ب+لور+ی	A0|N1+Y|O+N1+Y	صفت|اسم + ی|ب + اسم + ی
22	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
23	مبرا	مبرا	مبرا	مبرا	A0	صفت
24	ز	ز|ز	ز|ز	ز|ز	Al|Ab	حروف الفبا|اختصارات
25	غروری	غرور	غرور	غرور+ی	N1+Y	اسم + ی
26	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
27	پر	پر|پر|پر	پر|پر|پر	پر|پر|پر	V|A0|N1	فعل امر مثبت|صفت|اسم
28	از	از	از	از	Pr	حرف اضافه
29	شعر	شعر	شعر	شعر	N1	اسم
30	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
31	شعوری	شعوری|شعور	شعوری|شعور	شعوری|شعور+ی	A0|N1+Y	صفت|اسم + ی
32	،	،	،	،	Si	
33	با	با	با	با	Pr	حرف اضافه
34	درودی	درودی|درود	درودی|درود	درودی|درود+ی	N4|N1+Y	اسم فامیل|اسم + ی
35	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
36	سلامی	سلامی|سلام	سلامی|سلام	سلامی|سلام+ی	N4|N1+Y	اسم فامیل|اسم + ی
37	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
38	نویدی	نویدی|نوید|نوید	نویدی|نوید|نوید	نویدی|نوید+ی|نوید+ی	N4|V|N1+Y	اسم فامیل|دوم شخص مفرد|اسم + ی
39	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
40	پیامی	پیام	پیام	پیام+ی	N1+Y	اسم + ی
41	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
42	حدیثی	حدیث	حدیث	حدیث+ی	N1+Y	اسم + ی
43	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
44	کلامی	کلامی|کلام	کلامی|کلام	کلامی|کلام+ی	A0|N1+Y	صفت|اسم + ی
45	زره	زره|زر|زر	زره|زر|زر	زره|زر+ه|زر+ه	N1|N1+O|N1+O	اسم|اسم + ه|اسم + ه
46	دور	دور|دور	دور|دور	دور|دور	A0|N1	صفت|اسم
47	،	،	،	،	Si	
48	از	از	از	از	Pr	حرف اضافه
49	این	این|این	این|این	این|این	A1|N6	صفت اشاره|ضمیر اشاره
50	عاشق	عاشق	عاشق	عاشق	A0	صفت
51	رنجور	رنجور|رنج	رنجور|رنج	رنجور|رنج+ور	A0|V1+O	صفت|بن مضارع + ور
52	،	،	،	،	Si	
53	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
54	تو	تو|تو|تو	تو|تو|تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم
55	ای	ای|ای|ای	ای|ای|ای	ای|ای|ای	Intj|Ab|Ab	صوت|اختصارات|اختصارات
56	دلبر	دلبر|دل	دلبر|دل	دلبر|دل+بر	N1|N1+O	اسم|اسم + بر
57	مهجور	مهجور	مهجور	مهجور	A0	صفت
58	،	،	،	،	Si	
59	که	که|که|که|که	که|که|که|که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم
60	باشی	باش	باش	باش+ی	V	دوم شخص مفرد
61	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
62	هنر	هنر	هنر	هنر	N1	اسم
63	شهره	شهره|شهره|شهر	شهره|شهره|شهر	شهره|شهره|شهر+ه	N3|N1|N1+O	اسم خاص اشخاص|اسم|اسم + ه
64	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
65	مشهور	مشهور	مشهور	مشهور	A0	صفت
66	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
67	نباشد	باش	باش	ن+باش+د	V	سوم شخص مفرد
68	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
69	دلت	دل	دل	دل+ت	N1+N	اسم + ضمیر ملکی دوم شخص مفرد
70	جور	جور|جور	جور|جور	جور|جور	A0|N1	صفت|اسم
71	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
72	جفایی	جفا	جفا	جفا+یی	N1+O	اسم + یی
73	،	،	،	،	Si	
74	که	که|که|که|که	که|که|که|که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم
75	تو	تو|تو|تو	تو|تو|تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم
76	خود	خود|خود	خود|خود	خود|خود	N|N1	ضمیر مشترک/متقابل|اسم
77	اصل	اصل	اصل	اصل	A0	صفت
78	وفایی	وفایی|وفا	وفایی|وفا	وفایی|وفا+یی	N4|N1+O	اسم فامیل|اسم + یی
79	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
80	بهین	هین|به	هین|به	ب+هین|به+ین	O+N1|N1+O	ب + اسم|اسم + ین
81	شاعر	شاعر	شاعر	شاعر	N1	اسم
82	مایی	ما	ما	ما	N
83	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
84	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
85	درددل	درددل	درددل	درددل	N1	اسم
86	عشاق	عشاق	عشاق	عشاق	N1	اسم
87	دوایی	دوایی|دوا	دوایی|دوا	دوایی|دوا+یی	A0|N1+O	صفت|اسم + یی
88	،	،	،	،	Si	
89	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
90	چه	چه|چه|چه	چه|چه|چه	چه|چه|چه	NA|C0|A0	ضمیر پرسشی|حرف ربط|صفت
91	حالی	حالی|حال	حالی|حال	حالی|حال+ی	A0|N1+Y	صفت|اسم + ی
92	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
93	کجایی	کجایی	کجایی	کجایی	NA	ضمیر پرسشی
94	،	،	،	،	Si	
95	ز	ز|ز	ز|ز	ز|ز	Al|Ab	حروف الفبا|اختصارات
96	برم	برم|بر|بر|بر|بر	برم|بر|بر|بر|بر	برم|بر+م|بر+م|بر+م|بر+م	N1|V|V|N1+N|N1+V	اسم|اول شخص مفرد|اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
97	دور	دور|دور	دور|دور	دور|دور	A0|N1	صفت|اسم
98	چرایی	چرایی|چرا|چرا	چرایی|چرا|چرا	چرایی|چرا+یی|چرا+یی	N1|N1+O|N1+O	اسم|اسم + یی|اسم + یی
99	،	،	،	،	Si	
100	ارچه	ارچه	ارچه	ارچه	N
101	ما	ما	ما	ما	N5	ضمیر فاعلی
102	را	را	را	را	Po	حرف اضافه پسین
103	نبود	نبود|بود|بود|بو	نبود|بود|بود|بو	نبود|ن+بود|ن+بود|ن+بو+د	N1|V|V|V	اسم|سوم شخص مفرد|سوم شخص مفرد|سوم شخص مفرد
104	طاقت	طاقت|طاق	طاقت|طاق	طاقت|طاق+ت	N1|N1+N	اسم|اسم + ضمیر ملکی دوم شخص مفرد
105	هجران	هجران|هجر	هجران|هجر	هجران|هجر+ان	N1|N1+Pl	اسم|اسم + ان
106	رخت	رخت|رخ|رخ	رخت|رخ|رخ	رخت|رخ+ت|رخ+ت	N1|N1+N|N1+N	اسم|اسم + ضمیر ملکی دوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد
107	ایمه	ایمه	ایمه	ایمه	N1	اسم
108	زیبا	زیبا	زیبا	زیبا	A0	صفت
109	،	،	،	،	Si	
110	دارم	دار|دار|دار	دار|دار|دار	دار+م|دار+م|دار+م	V|N1+N|N1+V	اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
111	امید	امید|امید|ام	امید|امید|ام	امید|امید|ام+ید	N3|A0|N1+V	اسم خاص اشخاص|صفت|اسم + فعل دوم شخص جمع
112	که	که|که|که|که	که|که|که|که	که|که|که|که	C0|NA|N1|N1	حرف ربط|ضمیر پرسشی|اسم|اسم
113	لطف	لطف	لطف	لطف	N1	اسم
114	ازلی	ازلی|ازل	ازلی|ازل	ازلی|ازل+ی	A0|N1+Y	صفت|اسم + ی
115	در	در|در|در|در|در	در|در|در|در|در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
116	همه	همه|همه	همه|همه	همه|همه	N1|A2	اسم|صفت مبهم
117	احوال	حال	حال	حال	N	اسم مفرد جمع مکسر
118	بسی	بسی|بس	بسی|بس	بسی|بس+ی	Ad|A0+Y	قید|صفت + ی
119	شامل	شامل	شامل	شامل	A0	صفت
120	حالت	حالت|حال	حالت|حال	حالت|حال+ت	N1|N1+N	اسم|اسم + ضمیر ملکی دوم شخص مفرد
121	شده‌باشد	شد	شد	شد+ه+باش+د	V3+O+O+O	فعل اسنادی + ه + باش + د
122	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
123	دگر	دگر|دگر	دگر|دگر	دگر|دگر	V|A0	فعل امر مثبت|صفت
124	همچو	همچو|چو	همچو|چو	همچو|هم+چو	A0|O+N1	صفت|هم + اسم
125	گذشته‌بشوی	گذشت	گذشت	گذشت+ه+ب+شو+ی	V	دوم شخص مفرد
126	همره	همره|ره|ره	همره|ره|ره	همره|هم+ره|هم+ره	A0|V|O+N1	صفت|سوم شخص مفرد|هم + اسم
127	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
128	مأنوس	مأنوس	مأنوس	مأنوس	A0	صفت
129	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
130	سلم	سل|سل	سل|سل	سل+م|سل+م	N1+N|N1+V	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
131	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
132	خوشی	خوشی|خوش	خوشی|خوش	خوشی|خوش+ی	N1|A0+Y	اسم|صفت + ی
133	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
134	صدق	صدق	صدق	صدق	N1	اسم
135	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
136	صفا	صفا	صفا	صفا	N1	اسم
137	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
138	کرم	کرم|کرم|کرم|کرم|کر|کر	کرم|کرم|کرم|کرم|کر|کر	کرم|کرم|کرم|کرم|کر+م|کر+م	N1|N1|N1|N1|A0+N|A0+V	اسم|اسم|اسم|اسم|صفت + ضمیر ملکی اول شخص مفرد|صفت + فعل اول شخص مفرد
139	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
140	جود	جود|جو|جو	جود|جو|جو	جود|جو+د|جو+د	N1|V|V	اسم|سوم شخص مفرد|سوم شخص مفرد
141	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
142	سخا	سخا	سخا	سخا	N
143	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
144	دگر	دگر|دگر	دگر|دگر	دگر|دگر	V|A0	فعل امر مثبت|صفت
145	الطاف	الطاف	الطاف	الطاف	N1	اسم
146	خدا	خدا	خدا	خدا	N1	اسم
147	دورکند	دور|دور	دور|دور	دور+ک+ند|دور+ک+ند	A0+O+V|N1+O+V	صفت + ک + فعل سوم شخص جمع|اسم + ک + فعل سوم شخص جمع
148	از	از	از	از	Pr	حرف اضافه
149	تن	تن|تن|تن	تن|تن|تن	تن|تن|تن	V|N1|N1	فعل امر مثبت|اسم|اسم
150	تو	تو|تو|تو	تو|تو|تو	تو|تو|تو	N5|Ad|N1	ضمیر فاعلی|قید|اسم
151	رنج	رنج|رنج	رنج|رنج	رنج|رنج	V|N1	فعل امر مثبت|اسم
152	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
153	بلا	بلا|لا	بلا|لا	بلا|ب+لا	A0|O+A0	صفت|ب + صفت
154	را	را	را	را	Po	حرف اضافه پسین
155	!	!	!	!	Si	

0	الغرض	الغرض	الغرض	الغرض	N1	اسم
1	،	،	،	،	Si	
2	تاتو	تاتو	تاتو	تاتو	N1	اسم
3	در	در|در|در|در|در	در|در|در|در|در	در|در|در|در|در	Pr|V|N1|N1|VPr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
4	این	این|این	این|این	این|این	A1|N6	صفت اشاره|ضمیر اشاره
5	دهکده‌ی	دهکده|ده|ده	دهکده|ده|ده	دهکده+ی|ده+کده+ی|ده+کده+ی	N1+Y|V1+O+Y|N1+O+Y	اسم + ی|بن مضارع + کده + ی|اسم + کده + ی
6	کوچک	کوچک|کوچ	کوچک|کوچ	کوچک|کوچ+ک	A0|N1+O	صفت|اسم + ک
7	رایانه‌ای	رایانه‌ای|رایانه|رایان	رایانه‌ای|رایانه|رایان	رایانه‌ای|رایانه+ای|رایان+ه+ای	A0|N1+O|V1+O+O	صفت|اسم + ای|بن مضارع + ه + ای
8	ازبهر	ازبهر	ازبهر	ازبهر	Pr1	حرف اضافه گروهی
9	دل	دل	دل	دل	N1	اسم
10	ملت	ملت|مل|مل	ملت|مل|مل	ملت|مل+ت|مل+ت	N1|N1+N|N1+N	اسم|اسم + ضمیر ملکی دوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد
11	بیداردل	بیداردل	بیداردل	بیداردل	A0	صفت
12	خویش	خویش	خویش	خویش	N	ضمیر مشترک/متقابل
13	،	،	،	،	Si	
14	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
15	افشاگری	افشاگری|افشاگر|افشا	افشاگری|افشاگر|افشا	افشاگری|افشاگر|افشا+گر	A0|A0|N1+O	صفت|صفت|اسم + گر
16	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
17	شوخی	شوخی|شوخ	شوخی|شوخ	شوخی|شوخ+ی	N1|A0+Y	اسم|صفت + ی
18	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
19	طنازی	طنازی|طناز	طنازی|طناز	طنازی|طناز+ی	N1|A0+Y	اسم|صفت + ی
20	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
21	هم	هم|هم|هم	هم|هم|هم	هم|هم|هم	Ad|C0|N	قید|حرف ربط|ضمیر مشترک/متقابل
22	دادن	داد	داد	داد+ن	V2+Neg	بن ماضی + ن
23	آگاهی	آگاهی|آگاه|آگاه	آگاهی|آگاه|آگاه	آگاهی|آگاه+ی|آگاه+ی	N1|V|A0+Y	اسم|دوم شخص مفرد|صفت + ی
24	از	از	از	از	Pr	حرف اضافه
25	اسرار	سر|سر|سر|سر	سر|سر|سر|سر	سر|سر|سر|سر	N|N|N|N	اسم مفرد جمع مکسر|اسم مفرد جمع مکسر|اسم مفرد جمع مکسر|اسم مفرد جمع مکسر
26	مگو	مگو	مگو	مگو	A0	صفت
27	دست	دست|دست	دست|دست	دست|دست	N1|N9	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
28	گشودی	گشود	گشود	گشود+ی	V	دوم شخص مفرد
29	،	،	،	،	Si	
30	همگان	همگان|همه|گان	همگان|همه|گان	همگان|همه+گان|هم+گان	N1|N1+Pl|O+N1	اسم|اسم + علامت جمع|هم + اسم
31	را	را	را	را	Po	حرف اضافه پسین
32	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
33	سخن‌های	سخن	سخن	سخن+ها+ی	N1+Pl+Y	اسم + علامت جمع + ی
34	پر	پر|پر|پر	پر|پر|پر	پر|پر|پر	V|A0|N1	فعل امر مثبت|صفت|اسم
35	از	از	از	از	Pr	حرف اضافه
36	شهد	شهد	شهد	شهد	N1	اسم
37	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
38	شکر	شکر|شکر	شکر|شکر	شکر|شکر	N1|N1	اسم|اسم
39	راغب	راغب	راغب	راغب	N1	اسم
40	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
41	مشتاق	مشتاق	مشتاق	مشتاق	A0	صفت
42	نمودی	نمود|نمود	نمود|نمود	نمود+ی|نمود+ی	V|N1+Y	دوم شخص مفرد|اسم + ی
43	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
44	به	به|به	به|به	به|به	Pr|N1	حرف اضافه|اسم
45	نیش	نیش|نی	نیش|نی	نیش|نی+ش	N1|N1+N	اسم|اسم + ضمیر ملکی سوم شخص مفرد
46	قلمت	قلم	قلم	قلم+ت	N1+N	اسم + ضمیر ملکی دوم شخص مفرد
47	گردوغبار	گردوغبار	گردوغبار	گردوغبار	N1	اسم
48	از	از	از	از	Pr	حرف اضافه
49	رخ	رخ|رخ	رخ|رخ	رخ|رخ	N1|N1	اسم|اسم
50	هر	هر	هر	هر	A1	صفت اشاره
51	ناکس	ناکس|اکس	ناکس|اکس	ناکس|ن+اکس	A0|V	صفت|فعل امر منفی
52	بی‌مغز	بی‌مغز|مغز	بی‌مغز|مغز	بی‌مغز|بی+مغز	A0|O+N1	صفت|بی + اسم
53	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
54	خرد	خرد|خرد|خر	خرد|خرد|خر	خرد|خرد|خر+د	N1|A0|V	اسم|صفت|سوم شخص مفرد
55	پاک	پاک|پا	پاک|پا	پاک|پا+ک	A0|N1+O	صفت|اسم + ک
56	زدودی	زدود	زدود	زدود+ی	V	دوم شخص مفرد
57	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
58	هم	هم|هم|هم	هم|هم|هم	هم|هم|هم	Ad|C0|N	قید|حرف ربط|ضمیر مشترک/متقابل
59	از	از	از	از	Pr	حرف اضافه
60	باطن	باطن	باطن	باطن	N1	اسم
61	بی‌مایه‌ی	بی‌مایه|مایه	بی‌مایه|مایه	بی‌مایه+ی|بی+مایه+ی	A0+Y|O+N1+Y	صفت + ی|بی + اسم + ی
62	ارباب	ارباب	ارباب	ارباب	N1	اسم
63	زر	زر|زر	زر|زر	زر|زر	N1|N1	اسم|اسم
64	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
65	زور	زور	زور	زور	N1	اسم
66	و	و|و|و	و|و|و	و|و|و	C0|Ab|Al	حرف ربط|اختصارات|حروف الفبا
67	ریا	ریا	ریا	ریا	N1	اسم
68	پرده	پرده	پرده	پرده	N1	اسم
69	گشودی	گشود	گشود	گشود+ی	V	دوم شخص مفرد
70	.	.	.	.	Si	

