
0	می‌اندیشم	اندیش|می|می|می|می	می‌اندیشم	می+اندیش+م|می+اند+ی+ش+م|می+اند+ی+ش+م|می+اند+ی+ش+م|می+اند+ی+ش+م	O+O+Y+O+N1|O+O+Y+O+N1|O+O+Y+O+N1|O+O+Y+O+N1|O+v1+O	فعل حال اخباری:اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + ضمیر ملکی اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + فعل اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + ضمیر ملکی اول شخص مفرد|اسم + فعل سوم شخص جمع + ی + ضمیر ملکی سوم شخص مفرد + فعل اول شخص مفرد
15	بسیار	بسیار|بسیار|سیار|بس	بسیار	بسیار|بسیار|ب+سیار|بس+یار	O+A0|A0+O|Ad|A0	صفت|قید|ب + صفت|صفت + یار
16	سخن	سخن	سخن	سخن	N1	اسم
17	نیکو	نیکو	نیکو	نیکو	A0	صفت
18	گفت	گفت|گفت	گفت	گفت|گفت	N1|v2	فعل ماضی ساده:سوم شخص مفرد|اسم
19	،	،	،	،	O	
20	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
21	فذلک	فذلک	فذلک	ف+ذ+لک	O	N1
22	آن	ان	آن	ان	Ab	اختصارات
23	بود	بود|بود|بود|بو|ود	بود	بود|بود|بود|بو+د|ب+ود	N1+O|N1|v2|v2|O+v1	فعل ماضی ساده:سوم شخص مفرد|اسم|فعل ماضی ساده:سوم شخص مفرد|فعل مضارع ساده:سوم شخص مفرد|ب + اسم
24	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
25	بودنی	بود|بود|ود	بودنی	بود+نی|بود+نی|ب+ود+نی	O+N1+O|O+V3|O+V2	بن ماضی + نی|فعل اسنادی + نی|ب + اسم + نی
26	بوده‌است	بود|بود	بوده‌است	بود+ه+است|بود+ه+است	|O+O+v2|O+O+v2	فعل ماضی نقلی:سوم شخص مفرد|فعل ماضی نقلی:سوم شخص مفرد
27	.	.	.	.	Si	علامت نگارشی

0	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
1	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	N9|N1|N1|V6	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
2	نشاط	نشاط	نشاط	نشاط	N1	اسم
3	بازباید	باید	بازباید	باز+باید	V4+O	باز + فعل وجه نما
4	شد	شد	شد	شد	|v2	فعل ماضی ساده:سوم شخص مفرد
5	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
6	امیر	امیر	امیر	امیر	N3	اسم خاص اشخاص
7	ایشان	ایشان	ایشان	ایشان	N5	ضمیر فاعلی
8	را	را	را	را	Po	حرف اضافه پسین
9	بنواخت	نواخت	بنواخت	ب+نواخت	|O+O+O+v2	فعل ماضی التزامی:سوم شخص مفرد
10	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
11	گفت	گفت|گفت	گفت	گفت|گفت	N1|v2	فعل ماضی ساده:سوم شخص مفرد|اسم
12	«	«	«	«	O	
13	مرا	مرا	مرا	مرا	N5	ضمیر فاعلی
14	فراموش	فراموش|موش	فراموش	فراموش|فرا+موش	N1+O|N1	اسم|فرا + اسم
15	مکنید	مکنید	مکنید	م+کنید	O	N1
16	.	.	.	.	Si	علامت نگارشی
17	»	»	»	»	O	
18	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
19	بازگشتند	بازگشت|بازگشت	بازگشتند	بازگشت+ند|بازگشت+ند	O+N1|O+v2	فعل ماضی ساده:سوم شخص جمع|اسم + فعل سوم شخص جمع
20	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
21	آنچه	آنچه	آنچه	آنچه	N1	اسم
22	رفته‌بود	رفت|رفت	رفته‌بود	رفت+ه+بود|رفت+ه+بود	|O+O+v2|O+O+v2	فعل ماضی بعید:سوم شخص مفرد|فعل ماضی بعید:سوم شخص مفرد
23	با	با	با	با	Pr	حرف اضافه
24	حاجب	حاجب	حاجب	حاجب	N1	اسم
25	بزرگ	بزرگ	بزرگ	بزرگ	A0	صفت
26	علی	علی|علی	علی	علی|علی	A0|N3	اسم خاص اشخاص|صفت
27	گفتند	گفت|گفت	گفتند	گفت+ند|گفت+ند	O+N1|O+v2	فعل ماضی ساده:سوم شخص جمع|اسم + فعل سوم شخص جمع
28	.	.	.	.	Si	علامت نگارشی

0	،	،	،	،	O	
1	ای	ای|ای	ای	ای|ای	Ab|Intj	صوت|اختصارات
2	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
3	مرا	مرا	مرا	مرا	N5	ضمیر فاعلی
4	مایه‌ی	مایه	مایه‌ی	مایه+ی	Y+N1	اسم + ی
5	حظی	حظ	حظی	حظ+ی	Y+N1	اسم + ی
6	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
7	سروری	سروری|سرور|سرور|سر	سروری	سروری|سرور+ی|سرور+ی|سر+ور+ی	Y+O+V1|Y+N1|Y+N1|N1	اسم|اسم + ی|اسم + ی|بن مضارع + ور + ی
8	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
9	زهر	زهر	زهر	زهر	N1	اسم
10	عیب	عیب	عیب	عیب	N1	اسم
11	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
12	دوری	دوری|دور|دور	دوری	دوری|دور+ی|دور+ی	Y+N1|Y+A0|N1	اسم|صفت + ی|اسم + ی
13	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
14	چو	چو	چو	چو	N1	اسم
15	یکپارچه	یک‌پارچه	یکپارچه	یک‌پارچه	A0	صفت
16	نوری	نوری|نور	نوری	نوری|نور+ی	Y+N1|A0	صفت|اسم + ی
17	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
18	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
19	دل	دل	دل	دل	N1	اسم
20	همچو	همچو|چو	همچو	همچو|هم+چو	N1+O|A0	صفت|هم + اسم
21	بلوری	بلوری|بلور|لور	بلوری	بلوری|بلور+ی|ب+لور+ی	Y+N1+O|Y+N1|A0	صفت|اسم + ی|ب + اسم + ی
22	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
23	مبرا	مبرا	مبرا	مبرا	A0	صفت
24	ز	ز|ز	ز	ز|ز	Al|Ab	اختصارات|حروف الفبا
25	غروری	غرور	غروری	غرور+ی	Y+N1	اسم + ی
26	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
27	پر	پر|پر|پر	پر	پر|پر|پر	N1|A0|V6	فعل امر مثبت|صفت|اسم
28	از	از	از	از	Pr	حرف اضافه
29	شعر	شعر	شعر	شعر	N1	اسم
30	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
31	شعوری	شعوری|شعور	شعوری	شعوری|شعور+ی	Y+N1|A0	صفت|اسم + ی
32	،	،	،	،	O	
33	با	با	با	با	Pr	حرف اضافه
34	درودی	درودی|درود	درودی	درودی|درود+ی	Y+N1|N4	اسم فامیل|اسم + ی
35	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
36	سلامی	سلامی|سلام	سلامی	سلامی|سلام+ی	Y+N1|N4	اسم فامیل|اسم + ی
37	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
38	نویدی	نویدی|نوید|نوید	نویدی	نویدی|نوید+ی|نوید+ی	Y+N1|N4|O+v2	اسم فامیل|فعل ماضی ساده:دوم شخص مفرد|اسم + ی
39	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
40	پیامی	پیام	پیامی	پیام+ی	Y+N1	اسم + ی
41	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
42	حدیثی	حدیث	حدیثی	حدیث+ی	Y+N1	اسم + ی
43	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
44	کلامی	کلامی|کلام	کلامی	کلامی|کلام+ی	Y+N1|A0	صفت|اسم + ی
45	زره	زره|زر|زر	زره	زره|زر+ه|زر+ه	O+N1|O+N1|N1	اسم|اسم + ه|اسم + ه
46	دور	دور|دور	دور	دور|دور	N1|A0	صفت|اسم
47	،	،	،	،	O	
48	از	از	از	از	Pr	حرف اضافه
49	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
50	عاشق	عاشق	عاشق	عاشق	A0	صفت
51	رنجور	رنجور|رنج	رنجور	رنجور|رنج+ور	O+V1|A0	صفت|بن مضارع + ور
52	،	،	،	،	O	
53	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
54	تو	تو|تو|تو	تو	تو|تو|تو	N1|Ad|N5	ضمیر فاعلی|قید|اسم
55	ای	ای|ای	ای	ای|ای	Ab|Intj	صوت|اختصارات
56	دلبر	دلبر|دل	دلبر	دلبر|دل+بر	O+N1|N1	اسم|اسم + بر
57	مهجور	مهجور	مهجور	مهجور	A0	صفت
58	،	،	،	،	O	
59	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
60	باشی	باش	باشی	باش+ی	|O+v1	فعل مضارع ساده:دوم شخص مفرد
61	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
62	هنر	هنر	هنر	هنر	N1	اسم
63	شهره	شهره|شهره|شهر	شهره	شهره|شهره|شهر+ه	O+N1|N1|N3	اسم خاص اشخاص|اسم|اسم + ه
64	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
65	مشهور	مشهور	مشهور	مشهور	A0	صفت
66	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
67	نباشد	باش	نباشد	ن+باش+د	|O+v1+Neg	فعل حال التزامی منفی:سوم شخص مفرد
68	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
69	دلت	دل	دلت	دل+ت	O+N1	اسم + ضمیر ملکی دوم شخص مفرد
70	جور	جور|جور	جور	جور|جور	N1|A0	صفت|اسم
71	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
72	جفایی	جفا	جفایی	جفا+یی	O+N1	اسم + یی
73	،	،	،	،	O	
74	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
75	تو	تو|تو|تو	تو	تو|تو|تو	N1|Ad|N5	ضمیر فاعلی|قید|اسم
76	خود	خود|خود	خود	خود|خود	N1|N8	ضمیر مشترک/متقابل|اسم
77	اصل	اصل	اصل	اصل	A0	صفت
78	وفایی	وفایی|وفا	وفایی	وفایی|وفا+یی	O+N1|N4	اسم فامیل|اسم + یی
79	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
80	بهین	بهین|هین|به	بهین	بهین|ب+هین|به+ین	O+N1|N1+O|A0	صفت|ب + اسم|اسم + ین
81	شاعر	شاعر	شاعر	شاعر	N1	اسم
82	مایی	مائی	مایی	مائی	O	
83	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
84	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
85	درددل	درددل	درددل	درددل	N1	اسم
86	عشاق	عشاق	عشاق	عشاق	N1	اسم
87	دوایی	دوایی|دوا|دو|دو	دوایی	دوایی|دوا+یی|دو+ا+یی|دو+ا+یی	O+O+N1|O+O+v1|O+N1|A0	صفت|اسم + یی|ریشه مضارع + ا + یی|اسم + ا + یی
88	،	،	،	،	O	
89	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
90	چه	چه|چه|چه	چه	چه|چه|چه	A0|C0|NA	ضمیر پرسشی|حرف ربط|صفت
91	حالی	حالی|حال	حالی	حالی|حال+ی	Y+N1|A0	صفت|اسم + ی
92	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
93	کجایی	کجایی	کجایی	کجایی	NA	ضمیر پرسشی
94	،	،	،	،	O	
95	ز	ز|ز	ز	ز|ز	Al|Ab	اختصارات|حروف الفبا
96	برم	برم|بر|بر|بر	برم	برم|بر+م|بر+م|بر+م	O+N1|O+N1|N1|O+v1	اسم|فعل مضارع ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
97	دور	دور|دور	دور	دور|دور	N1|A0	صفت|اسم
98	چرایی	چرایی|چرا|چر	چرایی	چرایی|چرا+یی|چر+ا+یی	O+O+v1|O+N1|N1	اسم|اسم + یی|ریشه مضارع + ا + یی
99	،	،	،	،	O	
100	ارچه	ارچه	ارچه	ار+چه	O	N1
101	ما	ما	ما	ما	N5	ضمیر فاعلی
102	را	را	را	را	Po	حرف اضافه پسین
103	نبود	نبود|بود|بود|بو	نبود	نبود|ن+بود|ن+بود|ن+بو+د	N1|v2+Neg|v2+Neg|O+v1+Neg	اسم|فعل ماضی ساده منفی:سوم شخص مفرد|فعل ماضی ساده منفی:سوم شخص مفرد|فعل حال التزامی منفی:سوم شخص مفرد
104	طاقت	طاقت	طاقت	طاقت	N1	اسم
105	هجران	هجران|هجر	هجران	هجران|هجر+ان	O+N1|N1	اسم|اسم + ان
106	رخت	رخت|رخ|رخ	رخت	رخت|رخ+ت|رخ+ت	O+N1|O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد
107	ایمه	ایمه	ایمه	ایمه	N1	اسم
108	زیبا	زیبا|زیب	زیبا	زیبا|زیب+ا	O+v1|A0	صفت|ریشه مضارع + ا
109	،	،	،	،	O	
110	دارم	دار|دار|دار	دارم	دار+م|دار+م|دار+م	O+N1|O+N1|O+v1	فعل مضارع ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
111	امید	امید|ام	امید	امید|ام+ید	O+N1|N3	اسم خاص اشخاص|اسم + فعل دوم شخص جمع
112	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
113	لطف	لطف	لطف	لطف	N1	اسم
114	ازلی	ازلی|ازل	ازلی	ازلی|ازل+ی	Y+N1|A0	صفت|اسم + ی
115	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
116	همه	همه|همه	همه	همه|همه	A2|N1	اسم|صفت مبهم
117	احوال	احوال|حال	احوال	احوال|حال	O|A0	صفت|اسم مفرد جمع مکسر
118	بسی	بسی|بس	بسی	بسی|بس+ی	Y+A0|Ad	قید|صفت + ی
119	شامل	شامل	شامل	شامل	A0	صفت
120	حالت	حالت|حال	حالت	حالت|حال+ت	O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد
121	شده‌باشد	شد	شده‌باشد	شد+ه+باش+د	O+O+O+V3	فعل اسنادی + ه + باش + د
122	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
123	دگر	دگر|دگر	دگر	دگر|دگر	A0|V6	فعل امر مثبت|صفت
124	همچو	همچو|چو	همچو	همچو|هم+چو	N1+O|A0	صفت|هم + اسم
125	گذشته‌بشوی	گذشت	گذشته‌بشوی	گذشت+ه+ب+شو+ی	|O+v1+O+O+O	فعل مجهول مضارع التزامی:دوم شخص مفرد
126	همره	همره|ره|ره	همره	همره|هم+ره|هم+ره	N1+O|A0|O+v1	صفت|فعل مضارع ساده:سوم شخص مفرد|هم + اسم
127	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
128	مأنوس	مأنوس	مأنوس	مأنوس	A0	صفت
129	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
130	سلم	سل|سل	سلم	سل+م|سل+م	O+N1|O+N1	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
131	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
132	خوشی	خوشی|خوش	خوشی	خوشی|خوش+ی	Y+A0|N1	اسم|صفت + ی
133	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
134	صدق	صدق	صدق	صدق	N1	اسم
135	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
136	صفا	صفا	صفا	صفا	N1	اسم
137	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
138	کرم	کرم|کرم|کرم|کر|کر	کرم	کرم|کرم|کرم|کر+م|کر+م	O+A0|O+A0|N1|N1|N1	اسم|اسم|اسم|صفت + ضمیر ملکی اول شخص مفرد|صفت + فعل اول شخص مفرد
139	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
140	جود	جود|جو	جود	جود|جو+د	N1|O+v1	اسم|فعل مضارع ساده:سوم شخص مفرد
141	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
142	سخا	سخا	سخا	سخ+ا	O	N1
143	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
144	دگر	دگر|دگر	دگر	دگر|دگر	A0|V6	فعل امر مثبت|صفت
145	الطاف	الطاف	الطاف	الطاف	N1	اسم
146	خدا	خدا	خدا	خدا	N1	اسم
147	دورکند	دور|دور	دورکند	دور+ک+ند|دور+ک+ند	O+O+N1|O+O+A0	صفت + ک + فعل سوم شخص جمع|اسم + ک + فعل سوم شخص جمع
148	از	از	از	از	Pr	حرف اضافه
149	تن	تن|تن|تن	تن	تن|تن|تن	N1|N1|V6	فعل امر مثبت|اسم|اسم
150	تو	تو|تو|تو	تو	تو|تو|تو	N1|Ad|N5	ضمیر فاعلی|قید|اسم
151	رنج	رنج|رنج	رنج	رنج|رنج	N1|V6	فعل امر مثبت|اسم
152	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
153	بلا	بلا|لا	بلا	بلا|ب+لا	A0+O|A0	صفت|ب + صفت
154	را	را	را	را	Po	حرف اضافه پسین
155	!	!	!	!	Si	علامت نگارشی

0	الغرض	الغرض	الغرض	الغرض	N1	اسم
1	،	،	،	،	O	
2	تاتو	تاتو	تاتو	تاتو	N1	اسم
3	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
4	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
5	دهکده‌ی	دهکده|ده|ده	دهکده‌ی	دهکده+ی|ده+کده+ی|ده+کده+ی	Y+O+N1|Y+O+V1|Y+N1	اسم + ی|بن مضارع + کده + ی|اسم + کده + ی
6	کوچک	کوچک|کوچ	کوچک	کوچک|کوچ+ک	O+N1|A0	صفت|اسم + ک
7	رایانه‌ای	رایانه‌ای|رایانه|رایان	رایانه‌ای	رایانه‌ای|رایانه+ای|رایان+ه+ای	O+O+V1|O+N1|A0	صفت|اسم + ای|بن مضارع + ه + ای
8	ازبهر	ازبهر	ازبهر	ازبهر	Pr1	حرف اضافه گروهی
9	دل	دل	دل	دل	N1	اسم
10	ملت	ملت|مل	ملت	ملت|مل+ت	O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد
11	بیداردل	بیداردل	بیداردل	بیداردل	A0	صفت
12	خویش	خویش|خو	خویش	خویش|خو+ی+ش	O+Y+N1|N8	ضمیر مشترک/متقابل|اسم + ی + ضمیر ملکی سوم شخص مفرد
13	،	،	،	،	O	
14	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
15	افشاگری	افشاگری|افشاگر|افشا	افشاگری	افشاگری|افشاگر|افشا+گر	O+N1|A0|A0	صفت|صفت|اسم + گر
16	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
17	شوخی	شوخی|شوخ	شوخی	شوخی|شوخ+ی	Y+A0|N1	اسم|صفت + ی
18	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
19	طنازی	طنازی|طناز	طنازی	طنازی|طناز+ی	Y+A0|N1	اسم|صفت + ی
20	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
21	هم	هم|هم|هم	هم	هم|هم|هم	N8|C0|Ad	قید|حرف ربط|ضمیر مشترک/متقابل
22	دادن	داد	دادن	داد+ن	Neg+V2	بن ماضی + ن
23	آگاهی	آگاهی|آگاه|آگاه	آگاهی	آگاهی|آگاه+ی|آگاه+ی	Y+A0|N1|O+v1	اسم|فعل مضارع ساده:دوم شخص مفرد|صفت + ی
24	از	از	از	از	Pr	حرف اضافه
25	اسرار	سر|سر|سر	اسرار	سر|سر|سر	O|O|O	اسم مفرد جمع مکسر|اسم مفرد جمع مکسر|اسم مفرد جمع مکسر
26	مگو	مگو	مگو	مگو	A0	صفت
27	دست	دست|دست	دست	دست|دست	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
28	گشودی	گشود	گشودی	گشود+ی	|O+v2	فعل ماضی ساده:دوم شخص مفرد
29	،	،	،	،	O	
30	همگان	همگان|همه|گان	همگان	همگان|همه+گان|هم+گان	N1+O|Pl+N1|N1	اسم|اسم + علامت جمع|هم + اسم
31	را	را	را	را	Po	حرف اضافه پسین
32	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
33	سخن‌های	سخن	سخن	سخن+ها+ی	Y+Pl+N1	اسم + علامت جمع + ی
34	پر	پر|پر|پر	پر	پر|پر|پر	N1|A0|V6	فعل امر مثبت|صفت|اسم
35	از	از	از	از	Pr	حرف اضافه
36	شهد	شهد	شهد	شهد	N1	اسم
37	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
38	شکر	شکر	شکر	شکر	N1	اسم
39	راغب	راغب	راغب	راغب	N1	اسم
40	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
41	مشتاق	مشتاق	مشتاق	مشتاق	A0	صفت
42	نمودی	نمود|نمود	نمودی	نمود+ی|نمود+ی	Y+N1|O+v2	فعل ماضی ساده:دوم شخص مفرد|اسم + ی
43	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
44	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
45	نیش	نیش|نی	نیش	نیش|نی+ش	O+N1|N1	اسم|اسم + ضمیر ملکی سوم شخص مفرد
46	قلمت	قلم	قلمت	قلم+ت	O+N1	اسم + ضمیر ملکی دوم شخص مفرد
47	گردوغبار	گردوغبار	گردوغبار	گردوغبار	N1	اسم
48	از	از	از	از	Pr	حرف اضافه
49	رخ	رخ|رخ	رخ	رخ|رخ	N1|N1	اسم|اسم
50	هر	هر	هر	هر	A1	صفت اشاره
51	ناکس	ناکس|اکس	ناکس	ناکس|ن+اکس	V6|A0	صفت|فعل امر منفی
52	بی‌مغز	بی‌مغز	بی‌مغز	بی‌مغز	A0	صفت
53	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
54	خرد	خرد|خرد|خر	خرد	خرد|خرد|خر+د	A0|N1|O+v1	اسم|صفت|فعل مضارع ساده:سوم شخص مفرد
55	پاک	پاک|پا	پاک	پاک|پا+ک	O+N1|A0	صفت|اسم + ک
56	زدودی	زدود	زدودی	زدود+ی	|O+v2	فعل ماضی ساده:دوم شخص مفرد
57	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
58	هم	هم|هم|هم	هم	هم|هم|هم	N8|C0|Ad	قید|حرف ربط|ضمیر مشترک/متقابل
59	از	از	از	از	Pr	حرف اضافه
60	باطن	باطن	باطن	باطن	N1	اسم
61	بی‌مایه‌ی	مایه	بی‌مایه‌ی	بی+مایه+ی	Y+N1+O	بی + اسم + ی
62	ارباب	ارباب	ارباب	ارباب	N1	اسم
63	زر	زر|زر	زر	زر|زر	N1|N1	اسم|اسم
64	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
65	زور	زور	زور	زور	N1	اسم
66	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
67	ریا	ریا	ریا	ریا	N1	اسم
68	پرده	پرده	پرده	پرده	N1	اسم
69	گشودی	گشود	گشودی	گشود+ی	|O+v2	فعل ماضی ساده:دوم شخص مفرد
70	.	.	.	.	Si	علامت نگارشی
