
0	وی	وی|وی	وی	وی|وی	Ab|N5	ضمیر فاعلی|اختصارات
17	گلویش	گلو	گلویش	گلو+ی+ش	O+Y+N1	اسم + ی + ضمیر ملکی سوم شخص مفرد
18	گیر	گیر|گیر	گیر	گیر|گیر	A0|V6	فعل امر مثبت|صفت
19	کرده باشد	کرد	کرده باشد	کرد+ه+باش+د	|O+O+O+v2	فعل ماضی التزامی:سوم شخص مفرد
20	دهنش	دهن	دهنش	دهن+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
21	بازمی‌ماند	بازماند	بازمی‌ماند	می+بازماند	|v2+O	فعل ماضی استمراری:سوم شخص مفرد
22	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
23	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
24	خرخر	خرخر	خرخر	خرخر	N1	اسم
25	می‌افتاد	افتاد	می‌افتاد	می+افتاد	|v2+O	فعل ماضی استمراری:سوم شخص مفرد
26	.	.	.	.	Si	علامت نگارشی

0	الحمدالله	الحمدالله	الحمدالله	الحمدالله	Exp	عبارت
1	سالی	سالی|سال	سالی	سالی|سال+ی	Y+N1|Ad	قید|اسم + ی
2	یک‌مرتبه	یک‌مرتبه	یک‌مرتبه	یک‌مرتبه	Ad	قید
3	بیش‌تر	بیشتر|بیش	بیش‌تر	بیشتر|بیش+تر	O+A0|A0	صفت|صفت + علامت صفت تفضیلی
4	از	از	از	از	Pr	حرف اضافه
5	زیارت	زیارت	زیارت	زیارت	N1	اسم
6	جمالش	جمال	جمالش	جمال+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
7	مسرور	مسرور	مسرور	مسرور	A0	صفت
8	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
9	مشعوف	مشعوف	مشعوف	مشعوف	A0	صفت
10	نمی‌شدم	شد	نمی‌شدم	نمی+شد+م	|O+v2+O+Neg	فعل ماضی استمراری منفی:اول شخص مفرد
11	.	.	.	.	Si	علامت نگارشی

0	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
1	زنم	زن|زن|زن	زنم	زن+م|زن+م|زن+م	O+N1|O+N1|O+v1	فعل مضارع ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
2	گفتم	گفت|گفت|گفت	گفتم	گفت+م|گفت+م|گفت+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
3	تو	تو|تو|تو	تو	تو|تو|تو	N1|Ad|N5	ضمیر فاعلی|قید|اسم
4	را	را	را	را	Po	حرف اضافه پسین
5	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
6	خدا	خدا	خدا	خدا	N1	اسم
7	بگو	گو	بگو	ب+گو	V6	فعل امر مثبت
8	فلانی	فلانی	فلانی	فلانی	A2	صفت مبهم
9	هنوز	هنوز	هنوز	هنوز	Ad	قید
10	از	از	از	از	Pr	حرف اضافه
11	خواب	خواب|خواب	خواب	خواب|خواب	N1|V6	فعل امر مثبت|اسم
12	بیدار	بیدار|دار	بیدار	بیدار|بی+دار	N1+O|A0	صفت|بی + اسم
13	نشده	شد	نشده	ن+شد+ه	O+V3+Neg	ن + فعل اسنادی + ه
14	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
15	شر	شر|شر	شر	شر|شر	N1|A0	صفت|اسم
16	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
17	غول	غول	غول	غول	N1	اسم
18	بی‌شاخ‌	شاخ	بی‌شاخ‌	بی+شاخ	N1+O	بی + اسم
19	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
20	دم	دم|دم|دم	دم	دم|دم|دم	N1|N1|V6	فعل امر مثبت|اسم|اسم
21	را	را	را	را	Po	حرف اضافه پسین
22	از	از	از	از	Pr	حرف اضافه
23	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	N9|N1|N1|V6	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
24	ما	ما	ما	ما	N5	ضمیر فاعلی
25	بکن	بکن|کن|کن	بکن	بکن|ب+کن|ب+کن	V6|V6|A0	صفت|فعل امر مثبت|فعل امر مثبت
26	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
27	بگذار	گذار|گذار	بگذار	ب+گذار|ب+گذار	N1+O|V6	فعل امر مثبت|ب + اسم
28	برود	رود|رو	برود	ب+رود|ب+رو+د	N1+O|O+v1+O	ب + اسم|فعل حال التزامی:سوم شخص مفرد
29	لای	لای|لا	لای	لای|لا+ی	Y+A0|N1	اسم|صفت + ی
30	دست	دست|دست	دست	دست|دست	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
31	بابای	بابا	بابای	بابا+ی	Y+N1	اسم + ی
32	علیه‌الرحمه‌‌اش	علیه الرحمه  اش	علیه‌الرحمه‌‌اش	علی+ه+‌ال+رحم+ه+‌اش	O	N1
33	.	.	.	.	Si	علامت نگارشی

0	گفت	گفت|گفت	گفت	گفت|گفت	N1|v2	فعل ماضی ساده:سوم شخص مفرد|اسم
1	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
2	من	من	من	من	N5	ضمیر فاعلی
3	دخلی	دخل	دخلی	دخل+ی	Y+N1	اسم + ی
4	ندارد	دار|دار	ندارد	ن+دار+د|ن+دار+د	O+V5+Neg|O+v1+Neg	فعل حال التزامی منفی:سوم شخص مفرد|ن + فعل کمکی + د
5	!	!	!	!	Si	علامت نگارشی

0	مال	مال|مال	مال	مال|مال	N1|V6	فعل امر مثبت|اسم
1	بد	بد	بد	بد	A0	صفت
2	بیخ	بیخ	بیخ	بیخ	N1	اسم
3	ریش	ریش|ری	ریش	ریش|ری+ش	O+N1|N1	اسم|اسم + ضمیر ملکی سوم شخص مفرد
4	صاحبش	صاحب	صاحبش	صاحب+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
5	.	.	.	.	Si	علامت نگارشی

0	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	N1	اسم
1	هفت	هفت	هفت	هفت	No	عدد حرفی
2	قرآن	قران|قر	قرآن	قران|قر+ان	O+N1|N1	اسم|اسم + ان
3	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
4	میان	میان|می|می	میان	میان|می+ان|می+ان	O+N1|O+N1|N1	اسم|اسم + ان|اسم + ان
5	پسرعموی	پسرعمو	پسرعموی	پسرعمو+ی	Y+N1	اسم + ی
6	دسته	دست	دسته	دست+ه	O+N1	اسم + ه
7	دیزی	دیزی|دیز	دیزی	دیزی|دیز+ی	Y+N1|N1	اسم|اسم + ی
8	خودت	خودت|خود	خودت	خودت|خود+ت	O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد
9	است	است|اس	است	است|اس+ت	O+N1|O+v1	فعل مضارع ساده:سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد
10	.	.	.	.	Si	علامت نگارشی

0	هرگلی	هرگلی	هرگلی	هر+گل+ی	O	N1
1	هست	هست|هست	هست	هست|هست	N1|O+v1	فعل مضارع ساده:سوم شخص مفرد|اسم
2	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
3	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	N9|N1|N1|V6	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
4	خودت	خودت|خود	خودت	خودت|خود+ت	O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد
5	بزن	بزن|زن|زن	بزن	بزن|ب+زن|ب+زن	N1+O|V6|A0	صفت|فعل امر مثبت|ب + اسم
6	.	.	.	.	Si	علامت نگارشی

0	من	من	من	من	N5	ضمیر فاعلی
1	اساسن	اساسن	اساسن	اساس+ن	O	N1
2	شرط	شرط|شرط	شرط	شرط|شرط	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
3	کرده‌ام	کرده|کرده|کرد|کرد|کرد	کرده‌ام	کرده+ام|کرده+ام|کرد+ه+ام|کرد+ه+ام|کرد+ه+ام	O+O+N1|O+O+N1|O+N1|O+N1|O+O+v2	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل ماضی نقلی:اول شخص مفرد|اسم + ه + ضمیر ملکی اول شخص مفرد|اسم + ه + فعل اول شخص مفرد
4	با	با	با	با	Pr	حرف اضافه
5	قوم	قوم|قو|قو	قوم	قوم|قو+م|قو+م	O+N1|O+N1|N1	اسم|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
6	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
7	خویش‌های	خویش	خویش‌	خویش+‌های	O	N1
8	ددری	ددری	ددری	د+در+ی	O	N1
9	تو	تو|تو|تو	تو	تو|تو|تو	N1|Ad|N5	ضمیر فاعلی|قید|اسم
10	هیچ	هیچ	هیچ	هیچ	A1	صفت اشاره
11	سروکاری	سروکار	سروکاری	سروکار+ی	Y+N1	اسم + ی
12	نداشته باشم	داشت	نداشته باشم	ن+داشت+ه+باش+م	|O+v1+O+O+Neg	فعل ماضی التزامی منفی:اول شخص مفرد
13	؛	؛	؛	؛	O	
14	آن‌هم	آن هم	آن‌هم	آن‌+هم	O	N1
15	با	با	با	با	Pr	حرف اضافه
16	چنین	چنین	چنین	چنین	A2	صفت مبهم
17	لندهور	لندهور	لندهور	لندهور	A0	صفت
18	الدنگی	الدنگ	الدنگی	الدنگ+ی	Y+A0	صفت + ی
19	.	.	.	.	Si	علامت نگارشی

0	دیدم	دید|دید|دید	دیدم	دید+م|دید+م|دید+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
1	چاره‌ای	چاره|چار	چاره‌ای	چاره+ای|چار+ه+ای	O+O+N1|O+N1	اسم + ای|اسم + ه + ای
2	نیست	نیست|است|نی	نیست	نیست|نی+است|نی+ست	O+N1|N1|O+v1+Neg	اسم|فعل مضارع ساده منفی:سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد
3	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
4	خدا	خدا	خدا	خدا	N1	اسم
5	را	را	را	را	Po	حرف اضافه پسین
6	هم	هم|هم|هم	هم	هم|هم|هم	N8|C0|Ad	قید|حرف ربط|ضمیر مشترک/متقابل
7	خوش	خوش	خوش	خوش	A0	صفت
8	نمی‌آید	نم	نمی‌آید	نم+ی+اید	O+Y+N1	اسم + ی + فعل دوم شخص جمع
9	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
10	بیچاره	بیچاره|چاره|چار	بیچاره	بیچاره|بی+چاره|بی+چار+ه	O+N1+O|N1+O|A0	صفت|بی + اسم|بی + اسم + ه
11	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
12	لابد	لابد	لابد	لابد	Ad	قید
13	ازراه	ازراه	ازراه	ازراه	Pr1	حرف اضافه گروهی
14	دورودراز	دورودراز	دورودراز	دورودراز	A0	صفت
15	با	با	با	با	Pr	حرف اضافه
16	شکم	شکم|شک|شک	شکم	شکم|شک+م|شک+م	O+N1|O+N1|N1	اسم|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
17	گرسنه	گرسنه	گرسنه	گرسنه	A0	صفت
18	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
19	پای	پای|پا|پا	پای	پای|پا+ی|پا+ی	Y+N1|N1|O+v1	اسم|فعل مضارع ساده:دوم شخص مفرد|اسم + ی
20	برهنه	برهنه|رهن	برهنه	برهنه|ب+رهن+ه	O+N1+O|A0	صفت|ب + اسم + ه
21	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
22	امید	امید|ام	امید	امید|ام+ید	O+N1|N3	اسم خاص اشخاص|اسم + فعل دوم شخص جمع
23	چند	چند	چند	چند	NA	ضمیر پرسشی
24	ریال	ریال	ریال	ریال	N1	اسم
25	عیدی	عیدی|عید	عیدی	عیدی|عید+ی	Y+N1|N1	اسم|اسم + ی
26	آمده	امد	آمده	امد+ه	O+N1	اسم + ه
27	ناامید	ناامید|امید|ام	ناامید	ناامید|نا+امید|نا+ام+ید	O+N1+O|N3+O|A0	صفت|نا + اسم خاص اشخاص|نا + اسم + فعل دوم شخص جمع
28	کنم	کن|کن	کنم	کن+م|کن+م	|O+v1|O+v1	فعل مضارع ساده:اول شخص مفرد|فعل مضارع ساده:اول شخص مفرد
29	.	.	.	.	Si	علامت نگارشی

0	پیش	پیش|پیش|پی	پیش	پیش|پیش|پی+ش	O+N1|N9|A0	صفت|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم + ضمیر ملکی سوم شخص مفرد
1	خودم	خودم|خود|خود	خودم	خودم|خود+م|خود+م	O+N1|O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
2	گفتم	گفت|گفت|گفت	گفتم	گفت+م|گفت+م|گفت+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
3	چنین	چنین	چنین	چنین	A2	صفت مبهم
4	روز	روز	روز	روز	N1	اسم
5	مبارکی	مبارکی|مبارک	مبارکی	مبارکی|مبارک+ی	Y+A0|N1	اسم|صفت + ی
6	‌‌صله‌ی‌ارحام	صله ی ارحام	‌‌صله‌ی‌ارحام	صله+‌ی+ار+حام	O	N1
7	نکنی	کن|کن	نکنی	ن+کن+ی|ن+کن+ی	|O+v1+Neg|O+v1+Neg	فعل حال التزامی منفی:دوم شخص مفرد|فعل حال التزامی منفی:دوم شخص مفرد
8	کی	کی|کی|کی	کی	کی|کی|کی	Ab|NA|NA	ضمیر پرسشی|ضمیر پرسشی|اختصارات
9	خواهی کرد	کرد	خواهی کرد	خواهی+کرد	|v2+O+O	فعل آینده مثبت:دوم شخص مفرد
10	؟	؟	؟	؟	Si	علامت نگارشی
11	لذا	لذا	لذا	لذا	Ad	قید
12	صدایش	صدا	صدایش	صدا+ی+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
13	کردم	کرد|کرد|کرد	کردم	کرد+م|کرد+م|کرد+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
14	،	،	،	،	O	
15	سرش	سرش	سرش	سرش	V6	فعل امر مثبت
16	را	را	را	را	Po	حرف اضافه پسین
17	خم	خم|خم|خم	خم	خم|خم|خم	N1|A0|V6	فعل امر مثبت|صفت|اسم
18	کرده	کرده|کرد|کرد	کرده	کرده|کرد+ه|کرد+ه	O+N1|O+v2|N1	اسم|ریشه ماضی + ه|اسم + ه
19	وارد	وارد	وارد	وارد	N1	اسم
20	شد	شد	شد	شد	|v2	فعل ماضی ساده:سوم شخص مفرد
21	.	.	.	.	Si	علامت نگارشی

0	دیدم	دید|دید|دید	دیدم	دید+م|دید+م|دید+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
1	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	ماشاء‌الله	N1	اسم
2	چشم	چشم|چشم|چش	چشم	چشم|چشم|چش+م	Ad|N1|O+v1	اسم|قید|فعل مضارع ساده:اول شخص مفرد
3	بد	بد	بد	بد	A0	صفت
4	دور	دور|دور	دور	دور|دور	N1|A0	صفت|اسم
5	آقا	آقا|آقا	آقا	آقا|آقا	Sp|N1	اسم|شاخص
6	واترقیده‌اند	واترقیده اند	واترقیده‌اند	واتر+قید+ه+‌اند	O	N1
7	.	.	.	.	Si	علامت نگارشی

0	قدش	قد|قد	قدش	قد+ش|قد+ش	O+A0|O+N1	اسم + ضمیر ملکی سوم شخص مفرد|صفت + ضمیر ملکی سوم شخص مفرد
1	درازتر	دراز	درازتر	دراز+تر	O+A0	صفت + علامت صفت تفضیلی
2	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
3	‌پک‌وپوزش	پک‌وپوز	‌پک‌وپوزش	پک‌وپوز+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
4	کریه‌تر	کریه|کری	کریه‌تر	کریه+تر|کری+ه+تر	O+O+N1|O+A0	صفت + علامت صفت تفضیلی|اسم + ه + علامت صفت تفضیلی
5	شده است	شد	شده است	شد+ه+است	|O+O+v2	فعل ماضی نقلی:سوم شخص مفرد
6	.	.	.	.	Si	علامت نگارشی

0	گردنش	گردن	گردنش	گردن+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
1	مثل	مثل|مثل|مثل	مثل	مثل|مثل|مثل	N1|N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم
2	گردن	گردن	گردن	گردن	N1	اسم
3	همان	همان|همان|هم	همان	همان|همان|هم+ان	O+Ad|N6|A1	صفت اشاره|ضمیر اشاره|قید + ان
4	غاز	غاز	غاز	غاز	N1	اسم
5	مادر	مادر	مادر	مادر	N1	اسم
6	مرده‌ای	مرده|مرد|مرد	مرده‌ای	مرده+ای|مرد+ه+ای|مرد+ه+ای	O+O+N1|O+A0|O+O+v2	صفت + ای|اسم + ه + ای|فعل ماضی نقلی:دوم شخص مفرد
7	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
8	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
9	همان	همان|همان|هم	همان	همان|همان|هم+ان	O+Ad|N6|A1	صفت اشاره|ضمیر اشاره|قید + ان
10	ساعت	ساعت	ساعت	ساعت	N1	اسم
11	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
12	دیگ	دیگ	دیگ	دیگ	N1	اسم
13	مشغول	مشغول	مشغول	مشغول	A0	صفت
14	‌کباب	کباب	‌کباب	کباب	N1	اسم
15	شدن	شد	شدن	شد+ن	Neg+V3	فعل اسنادی + ن
16	بود	بود|بود|بود|بو|ود	بود	بود|بود|بود|بو+د|ب+ود	N1+O|N1|v2|v2|O+v1	فعل ماضی ساده:سوم شخص مفرد|اسم|فعل ماضی ساده:سوم شخص مفرد|فعل مضارع ساده:سوم شخص مفرد|ب + اسم
17	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	N9|N1|N1|V6	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
18	از	از	از	از	Pr	حرف اضافه
19	یقه‌ی	یقه	یقه‌ی	یقه+ی	Y+N1	اسم + ی
20	چرکین	چرکین|چرک	چرکین	چرکین|چرک+ین	O+A0|A0	صفت|صفت + ین
21	بیرون	بیرون	بیرون	بیرون	N1	اسم
22	دوانده بود	دواند	دوانده بود	دواند+ه+بود	|O+O+v2	فعل ماضی بعید:سوم شخص مفرد
23	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
24	اگرچه	اگرچه	اگرچه	اگرچه	C1	حرف ربط گروهی
25	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
26	حساب	حساب	حساب	حساب	N1	اسم
27	خودش	خودش|خود	خودش	خودش|خود+ش	O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی سوم شخص مفرد
28	ریش	ریش|ری	ریش	ریش|ری+ش	O+N1|N1	اسم|اسم + ضمیر ملکی سوم شخص مفرد
29	تراشیده بود	تراشید	تراشیده بود	تراشید+ه+بود	|O+O+v2	فعل ماضی بعید:سوم شخص مفرد
30	،	،	،	،	O	
31	اما	اما	اما	اما	C0	حرف ربط
32	پشم‌های	پشم	پشم‌	پشم+ها+ی	Y+Pl+N1	اسم + علامت جمع + ی
33	زرد	زرد	زرد	زرد	A0	صفت
34	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
35	سرخ	سرخ	سرخ	سرخ	A0	صفت
36	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
37	خرمایی	خرمایی|خرما	خرمایی	خرمایی|خرما+یی	O+N1|A0	صفت|اسم + یی
38	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
39	بلندی	بلندی|بلند|بلند|بلند|لند|بل	بلندی	بلندی|بلند+ی|بلند+ی|بلند+ی|ب+لند+ی|بل+ند+ی	Y+O+N1|Y+N1+O|Y+N1|Y+N1|Y+A0|N1	اسم|صفت + ی|اسم + ی|اسم + ی|ب + اسم + ی|اسم + فعل سوم شخص جمع + ی
40	یک	یک	یک	یک	No	عدد حرفی
41	انگشت	انگشت	انگشت	انگشت	N1	اسم
42	از	از	از	از	Pr	حرف اضافه
43	لا	لا	لا	لا	A0	صفت
44	بلای	لای|بلا|لا	بلای	ب+لای|بلا+ی|ب+لا+ی	Y+A0+O|Y+A0|N1+O	ب + اسم|صفت + ی|ب + صفت + ی
45	یقه‌ی	یقه	یقه‌ی	یقه+ی	Y+N1	اسم + ی
46	پیراهن	پیراهن	پیراهن	پیراهن	N1	اسم
47	،	،	،	،	O	
48	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	N9|N1|N1|V6	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
49	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
50	درآورده	درآورده|درآورد	درآورده	درآورده|درآورد+ه	O+v2|A0	صفت|ریشه ماضی + ه
51	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
52	مثل	مثل|مثل|مثل	مثل	مثل|مثل|مثل	N1|N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی|اسم
53	کزم‌هایی	کزم هایی	کزم‌	ک+ز+م+‌های+ی	O	N1
54	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
55	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
56	مارچوبه‌ی	مارچوبه	مارچوبه‌ی	مارچوبه+ی	Y+N1	اسم + ی
57	گندیده	گندیده|گندید	گندیده	گندیده|گندید+ه	O+v2|A0	صفت|ریشه ماضی + ه
58	افتاده باشند	افتاد	افتاده باشند	افتاد+ه+باش+ند	|O+O+O+v2	فعل ماضی التزامی:سوم شخص جمع
59	درپیرامون	درپیرامون	درپیرامون	درپیرامون	Pr1	حرف اضافه گروهی
60	گردن	گردن	گردن	گردن	N1	اسم
61	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
62	گلو	گلو	گلو	گلو	N1	اسم
63	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
64	جنبش	جنبش|جنب|جنب|جنب	جنبش	جنبش|جنب+ش|جنب+ش|جنب+ش	O+N1|O+N1|N1|O+v1	اسم|فعل مضارع ساده:سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد
65	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
66	اهتزاز	اهتزاز	اهتزاز	اهتزاز	N1	اسم
67	بودند	بود|بود|بود|ود	بودند	بود+ند|بود+ند|بود+ند|ب+ود+ند	O+N1+O|O+N1|O+v2|O+v2	فعل ماضی ساده:سوم شخص جمع|اسم + فعل سوم شخص جمع|فعل ماضی ساده:سوم شخص جمع|ب + اسم + فعل سوم شخص جمع
68	.	.	.	.	Si	علامت نگارشی

0	از	از	از	از	Pr	حرف اضافه
1	توصیف	توصیف	توصیف	توصیف	N1	اسم
2	لباسش	لباس	لباسش	لباس+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
3	بهتر	بهتر	بهتر	بهتر	A0	صفت
4	است	است|اس	است	است|اس+ت	O+N1|O+v1	فعل مضارع ساده:سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد
5	بگذرم	بگذرم	بگذرم	ب+گذر+م	O	N1
6	،	،	،	،	O	
7	ولی	ولی|ولی|ول|ول	ولی	ولی|ولی|ول+ی|ول+ی	Y+N1|Y+A0|N1|C0	حرف ربط|اسم|صفت + ی|اسم + ی
8	همین‌قدر	همین‌قدر	همین‌قدر	همین‌قدر	Ad	قید
9	می‌دانم	دان|می|می|می|می	می‌دانم	می+دان+م|می+دان+م|می+دان+م|می+دان+م|می+دان+م	O+O+N1|O+O+N1|O+O+N1|O+O+N1|O+v1+O	فعل حال اخباری:اول شخص مفرد|اسم + دان + ضمیر ملکی اول شخص مفرد|اسم + دان + فعل اول شخص مفرد|اسم + دان + ضمیر ملکی اول شخص مفرد|اسم + دان + فعل اول شخص مفرد
10	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
11	سر	سر|سر|سر|سر	سر	سر|سر|سر|سر	N9|N1|N1|V6	فعل امر مثبت|اسم|اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
12	زانوهای	زانو	زانو	زانو+ها+ی	Y+Pl+N1	اسم + علامت جمع + ی
13	شلوارش	شلوار|شل|شل	شلوارش	شلوار+ش|شل+وار+ش|شل+وار+ش	O+O+N1|O+O+V1|O+N1	اسم + ضمیر ملکی سوم شخص مفرد|بن مضارع + وار + ضمیر ملکی سوم شخص مفرد|اسم + وار + ضمیر ملکی سوم شخص مفرد
14	_	_	_	_	O	N1
15	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
16	از	از	از	از	Pr	حرف اضافه
17	بس	بس	بس	بس	A0	صفت
18	شسته	شسته|شست	شسته	شسته|شست+ه	O+v2|A0	صفت|ریشه ماضی + ه
19	شده بودند	شد	شده بودند	شد+ه+بود+ند	O+O+O+V3	فعل اسنادی + ه + بود + فعل سوم شخص جمع
20	به‌قدر	به‌قدر|قدر	به‌قدر	به‌قدر|به+قدر	A0+O|Ad	قید|به + صفت
21	یک	یک	یک	یک	No	عدد حرفی
22	وجب	وجب	وجب	وجب	N1	اسم
23	خورد	خورد|خورد|خور	خورد	خورد|خورد|خور+د	N1|v2|O+v1	فعل ماضی ساده:سوم شخص مفرد|اسم|فعل مضارع ساده:سوم شخص مفرد
24	رفته بود	رفت|رفت	رفته بود	رفت+ه+بود|رفت+ه+بود	|O+O+v2|O+O+v2	فعل ماضی بعید:سوم شخص مفرد|فعل ماضی بعید:سوم شخص مفرد
25	چنان	چنان	چنان	چنان	A0	صفت
26	باد	باد	باد	باد	N1	اسم
27	کرده بود	کرد	کرده بود	کرد+ه+بود	|O+O+v2	فعل ماضی بعید:سوم شخص مفرد
28	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
29	راستی‌راستی	راستی راستی	راستی‌راستی	راست+ی+راست+ی	O	N1
30	تصور	تصور	تصور	تصور	N1	اسم
